as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,IPTV,Communication Services,28.0,1181542645760,,0.2036,-5.43,-0.03506,0.00026,8.018,,0.0
2026-09-22,IPTV,Communication Services,28.0,1181542645760,,0.2036,-5.43,-0.03506,0.00026,8.018,,0.0
