as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,CNMA,Communication Services,90.0,7495192936448,12.766,2.0053,7.05,0.15599,0.08803,42.056,13.08,1.6881
2026-09-22,CNMA,Communication Services,91.0,7578472939520,12.9078,2.0276,7.05,0.15599,0.08803,42.056,13.08,1.6881
