as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,TPMA,Industrials,464.0,1622366879744,7.8938,12210.526,58.78,0.08784,0.04599,84.203,8.97,0.7108
2026-09-22,TPMA,Industrials,464.0,1622366879744,7.8938,12888.89,58.78,0.08784,0.04599,84.203,8.97,0.7108
