as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,LPPF,Consumer Cyclical,1570.0,1837247889408,4.5253,11.6375,346.94,2.29176,0.15766,828.737,15.82,0.7205
2026-09-22,LPPF,Consumer Cyclical,1575.0,1843098943488,4.5393,11.6745,346.97,2.29176,0.15766,828.737,15.82,0.7205
