as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,IMAS,Consumer Cyclical,860.0,3435090149376,34.2629,0.2424,25.1,0.00864,0.02853,339.57,0.45,0.0
2026-09-22,IMAS,Consumer Cyclical,860.0,3435090149376,34.2629,0.2424,25.1,0.00864,0.02853,339.57,0.45,0.0
