as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,JSMR,Industrials,2770.0,20104303607808,5.4416,0.5414,509.04,0.08245,0.03936,123.483,5.58,0.3069
2026-09-22,JSMR,Industrials,2760.0,20031725371392,5.422,0.5394,509.04,0.08245,0.03936,123.483,5.58,0.3069
