as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,ITMA,Basic Materials,1435.0,1433641287680,44.8297,6612.9033,32.01,0.00797,0.00107,7.322,,0.0
2026-09-22,ITMA,Basic Materials,1435.0,1433641287680,45.0408,6612.9033,31.86,0.00797,0.00107,7.322,,0.0
