as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BSIM,Financial Services,995.0,19617579794432,72.6277,2.3541,13.7,0.03349,0.00542,,,0.0
2026-09-22,BSIM,Financial Services,995.0,19617579794432,72.6277,2.3541,13.7,0.03349,0.00542,,,0.0
