as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,KIJA,Real Estate,173.0,3597851951104,,0.5944,-3.22,0.02854,0.04291,62.627,1.16,0.0831
2026-09-22,KIJA,Real Estate,172.0,3577055019008,,0.5909,-3.22,0.02854,0.04291,62.627,1.16,0.0831
