as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SAMF,Basic Materials,310.0,3177500114944,11.5888,1.7219,26.75,0.17082,0.07332,79.325,3.39,0.3925
2026-09-22,SAMF,Basic Materials,312.0,3198000037888,11.6679,1.733,26.74,0.17082,0.07332,79.325,3.39,0.3925
