as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,ASRI,Real Estate,121.0,2377578708992,8.3564,0.2065,14.48,0.02503,0.02734,51.402,1.2,0.1037
2026-09-22,ASRI,Real Estate,121.0,2377578708992,8.3564,0.2065,14.48,0.02503,0.02734,51.402,1.2,0.1037
