as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,FOLK,Consumer Cyclical,240.0,981925756928,,7.2198,-2.89,-0.15718,-0.11258,2.718,,0.0
2026-09-22,FOLK,Consumer Cyclical,240.0,981925756928,,7.2198,-2.76,-0.15718,-0.11258,2.718,,0.0
