as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,VICO,Financial Services,171.0,2602119987200,17.7386,0.7028,9.64,0.03173,0.00507,,,0.0
2026-09-22,VICO,Financial Services,171.0,2602119987200,17.5385,0.7028,9.75,0.03173,0.00507,,,0.0
