as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BOLA,Communication Services,174.0,1044000014336,,1.7956,-7.25,-0.06465,-0.01918,1.783,,0.0
2026-09-22,BOLA,Communication Services,173.0,1037999996928,,1.7853,-7.21,-0.06465,-0.01918,1.783,,0.0
