as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,INCO,Basic Materials,4720.0,49747779911680,18.0621,17546.469,261.32,0.05584,0.0288,0.056,1.64,0.2954
2026-09-22,INCO,Basic Materials,4730.0,49853178576896,18.1004,17583.643,261.32,0.05584,0.0288,0.056,1.64,0.2954
