as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,COCO,Consumer Defensive,119.0,1694301028352,16.3574,5.152,7.28,-4.01938,-0.25195,431.349,,
2026-09-22,COCO,Consumer Defensive,119.0,1694301028352,16.3574,5.152,7.28,-4.01938,-0.25195,431.349,,
