as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BULL,Industrials,390.0,6042830241792,4.3899,27857.143,88.84,0.35288,0.12315,59.648,,0.0
2026-09-22,BULL,Industrials,392.0,6073819332608,4.4124,28000.0,88.84,0.35288,0.12315,59.648,,0.0
