as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SIDO,Consumer Defensive,354.0,10420060422144,10.8689,3.4789,32.57,0.30397,0.21644,0.053,10.39,1.1353
2026-09-22,SIDO,Consumer Defensive,354.0,10420060422144,10.8689,3.4789,32.57,0.30397,0.21644,0.053,10.39,1.1353
