as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,GIAA,Industrials,62.0,25239685693440,,,-1.06,,0.01667,5399.223,,0.0
2026-09-22,GIAA,Industrials,63.0,25646778548224,,,-1.06,,0.01667,5399.223,,0.0
