as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,VICI,Consumer Defensive,1045.0,7009859534848,69.5739,6.4188,15.02,0.09359,0.06576,6.802,0.75,0.5312
2026-09-22,VICI,Consumer Defensive,1060.0,7110479839232,70.5726,6.511,15.02,0.09359,0.06576,6.802,0.75,0.5312
