as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BLOG,Industrials,360.0,1216615415808,8.0609,1.9398,44.66,0.29131,0.11892,57.023,5.77,0.4702
2026-09-22,BLOG,Industrials,360.0,1216615415808,8.0609,1.9398,44.66,0.29131,0.11892,57.023,5.77,0.4702
