as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SSIA,Industrials,1620.0,7622503694336,38.2617,1.318,42.34,0.05962,0.03368,29.171,0.3,0.1147
2026-09-22,SSIA,Industrials,1615.0,7598977843200,37.0413,1.3139,43.6,0.05962,0.03368,29.171,0.3,0.1147
