as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,FMII,Real Estate,240.0,1536000000000,,2.216,-0.64,-0.00587,-0.00298,6.546,,0.0
2026-09-22,FMII,Real Estate,238.0,1523200032768,,2.1975,-0.64,-0.00587,-0.00298,6.546,,0.0
