as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,TOBA,Energy,500.0,4154787364864,,22727.273,-138.72,-0.34333,-0.02852,214.117,3.68,0.0
2026-09-22,TOBA,Energy,498.0,4108181569536,,22636.363,-140.1,-0.34333,-0.02852,214.117,3.68,0.0
