as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,GTSI,Industrials,151.0,2388690731008,,50333.332,-4.45,-0.06049,-0.00996,78.307,0.63,0.0
2026-09-22,GTSI,Industrials,151.0,2388690731008,,50333.332,-4.45,-0.06049,-0.00996,78.307,0.63,0.0
