as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,NICK,Real Estate,2820.0,1836243091456,8.5468,6.0673,329.95,0.10776,0.0245,8.591,,
2026-09-22,NICK,Real Estate,2820.0,1836243091456,8.5468,6.0673,329.95,0.10776,0.0245,8.591,,
