as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,GZCO,Consumer Defensive,181.0,1046118596608,9.2725,0.8673,19.52,0.09316,0.04336,24.979,,0.0
2026-09-22,GZCO,Consumer Defensive,181.0,1046118596608,9.2725,0.8673,19.52,0.09316,0.04336,24.979,,0.0
