as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MASB,Financial Services,3200.0,4486434652160,21.0582,1.0889,151.96,0.05243,0.00677,,0.69,0.0
2026-09-22,MASB,Financial Services,3200.0,4486434652160,21.0582,1.0889,151.96,0.05243,0.00677,,0.69,0.0
