as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,AMAG,Financial Services,386.0,1909058174976,8.6065,0.8935,44.85,0.09586,0.02093,,7.77,0.6687
2026-09-22,AMAG,Financial Services,386.0,1909058174976,8.6065,0.8935,44.85,0.09586,0.02093,,7.77,0.6687
