as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,PYFA,Healthcare,226.0,2539505844224,,3.7117,-29.54,-0.39272,-0.0088,598.939,,0.0
2026-09-22,PYFA,Healthcare,228.0,2561979187200,,3.7446,-29.54,-0.39272,-0.0088,598.939,,0.0
