as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,CASA,Financial Services,1800.0,98057291038720,664.2066,11.9743,2.71,0.0225,0.0242,45.403,,0.0
2026-09-22,CASA,Financial Services,1800.0,98057291038720,664.2066,11.9743,2.71,0.0225,0.0242,45.403,,0.0
