as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BKDP,Real Estate,169.0,1269864726528,,4.3779,-5.05,-0.12267,-0.0261,118.456,,0.0
2026-09-22,BKDP,Real Estate,170.0,1277378691072,,4.4038,-5.05,-0.12267,-0.0261,118.456,,0.0
