as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MPRO,Real Estate,12000.0,119310005567488,,151.2707,-6.05,-0.04808,-0.01425,30.741,,0.0
2026-09-22,MPRO,Real Estate,12000.0,119310005567488,,151.2707,-6.05,-0.04808,-0.01425,30.741,,0.0
