as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BBRI,Financial Services,3220.0,485203092963328,7.9137,1.5072,406.89,0.18988,0.02771,,12.67,0.8501
2026-09-22,BBRI,Financial Services,3210.0,483345519607808,7.8891,1.5025,406.89,0.18988,0.02771,,12.67,0.8501
