as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SKRN,Industrials,414.0,2946851930112,16.2099,4.8223,25.54,0.30595,0.07512,38.175,14.01,0.7154
2026-09-22,SKRN,Industrials,418.0,2975323914240,16.3665,4.8688,25.54,0.30595,0.07512,38.175,14.01,0.7154
