as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,FPNI,Basic Materials,530.0,2950199246848,9.9437,26500.0,53.3,0.16114,0.02988,0.132,,0.0
2026-09-22,FPNI,Basic Materials,525.0,2922367156224,9.8499,26250.0,53.3,0.16114,0.02988,0.132,,0.0
