as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,RISE,Real Estate,775.0,12553914679296,70.6472,4.487,10.97,0.05347,0.02867,19.131,,0.0
2026-09-22,RISE,Real Estate,770.0,12472921620480,70.1914,4.458,10.97,0.05347,0.02867,19.131,,0.0
