as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BTPS,Financial Services,995.0,7665181261824,6.3376,0.7472,157.0,0.1215,0.05393,,12.08,0.5459
2026-09-22,BTPS,Financial Services,990.0,7626662871040,6.3053,0.7435,157.01,0.1215,0.05393,,12.08,0.5459
