as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,IPCM,Industrials,288.0,1522025627648,8.7193,1.1482,33.03,0.129,0.07858,3.132,8.19,0.719
2026-09-22,IPCM,Industrials,290.0,1532595273728,8.7799,1.1562,33.03,0.129,0.07858,3.132,8.19,0.719
