as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,PMJS,Consumer Cyclical,143.0,1967050719232,10.014,0.7029,14.28,0.07382,0.0275,3.733,2.41,0.2451
2026-09-22,PMJS,Consumer Cyclical,142.0,1953295237120,9.944,0.698,14.28,0.07382,0.0275,3.733,2.41,0.2451
