as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MAHA,Industrials,148.0,2426455457792,6.5342,1.3229,22.65,0.20763,0.12962,30.919,8.0,0.5298
2026-09-22,MAHA,Industrials,147.0,2410060709888,6.4901,1.314,22.65,0.20763,0.12962,30.919,8.0,0.5298
