as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,MAPI,Consumer Cyclical,1495.0,24817000513536,10.0302,1.6194,149.05,0.17613,0.07938,47.511,0.67,0.1342
2026-09-22,MAPI,Consumer Cyclical,1490.0,24734001528832,10.0034,1.614,148.95,0.17613,0.07938,47.511,0.67,0.1342
