as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BUKK,Industrials,1030.0,2719665618944,13.0429,0.3693,78.97,0.02018,0.07188,173.066,,0.0
2026-09-22,BUKK,Industrials,1030.0,2719665618944,13.0429,0.3693,78.97,0.02018,0.07188,173.066,,0.0
