as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BKSW,Financial Services,50.0,1757902405632,,0.3744,-0.85,-0.00621,-0.00224,,,0.0
2026-09-22,BKSW,Financial Services,50.0,1757902405632,,0.3744,-0.85,-0.00621,-0.00224,,,0.0
