as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,DUTI,Real Estate,4800.0,8880000073728,14.0845,0.8629,340.8,0.06296,0.03597,0.023,10.0,1.4084
2026-09-22,DUTI,Real Estate,4800.0,8880000073728,14.0845,0.8629,340.8,0.06296,0.03597,0.023,10.0,1.4084
