as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,HRUM,Basic Materials,890.0,11702215114752,14.8631,12191.781,59.88,0.07237,0.04215,29.561,,0.0
2026-09-22,HRUM,Basic Materials,885.0,11636472545280,14.7796,12123.288,59.88,0.07237,0.04215,29.561,,0.0
