as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,SPTO,Consumer Cyclical,600.0,1619999981568,6.2886,0.9449,95.41,0.11844,0.06215,8.191,11.57,0.7339
2026-09-22,SPTO,Consumer Cyclical,605.0,1633500004352,6.289,0.9527,96.2,0.11844,0.06215,8.191,11.57,0.7339
