as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,LTLS,Basic Materials,980.0,1435395031040,7.6443,0.434,128.2,0.07572,0.05141,44.175,3.1,0.2419
2026-09-22,LTLS,Basic Materials,985.0,1442718416896,7.6833,0.4362,128.2,0.07572,0.05141,44.175,3.1,0.2419
