as_of,ticker,sector,price,market_cap,pe_trailing,pbv,eps_ttm,roe,roa,debt_to_equity,dividend_yield,payout_ratio
2026-09-22,BRMS,Basic Materials,665.0,94286385250304,133.8028,73888.89,4.97,0.0398,0.03593,28.081,,0.0
2026-09-22,BRMS,Basic Materials,660.0,93577463988224,132.7968,73333.336,4.97,0.0398,0.03593,28.081,,0.0
